6619500	11465,8689,7868
6572500	7868
12008000	14020,24274,25618,17647,14261,7868
8555500	27615,29078,18180
425500	22094
4853750	18024
8430000	8637,7868
4256500	12588,4694,7868
9039750	14020,24978,16540,3228,11196,3627,16406,9563,7105,15584,2257,11983,4709,14580,22887
12215000	8689,8637,6672,27791,14261,7868
3404000	22246,27791,905
5256500	7868
6126750	25117
4956000	12285,14020,11196,14261,7868
7927750	14020,25372,7868
7886000	2683
9982500	2683
145750	11196
10443000	8689,14261,7868
1710500	1481,8689,14261,2729,7868
10401500	13878,11080,22950,14048,21672,24929,24541,13258,12189,6868,27791,7868
3913250	14020,8689
1627000	7868
10063000	8689
4195500	22246,27791
1194750	14020,4059,7868,8689,14261,2683
5108000	14020,8689,7868,27791,14261,2683
1617250	27791
10018000	11196,27791,5429,7868
567250	27791,11080,7868
12371000	14020,14261,11776
6867750	14020
1319000	14020,10449
1832000	10916,12287,25687,11939,7868
980000	3228,29099
3249250	14261,7868
6099250	14020,13244,7868
2050000	18996,8689,21659,26866,12329,27791
2316250	14020,8689,679,14261
10533750	8689,14261
8163500	28438,11196,18868,3252,14261,7868
4557250	7868
8909750	3228
3031750	14020,11196,16110,12977,8689,14261,7868
5170500	14020,18730,11679,10232,27092,7868,6096
5354000	11196,14261,7868
3895750	8689,12475
9215000	14020,10097,11196,14294,6352,7868
10302500	8689
3114000	20536,21110,6828,2655,20484,21092,8689,7868
9906500	155,23656,3627,21336,26722,8689,14261,7868
9716500	11465,7868
8869250	8689
7367000	14020,15584
6766250	12285,14020,27791,7868
1579250	13020,4078,25424
764750	7868
12417500	8689
3245250	18730
4423500	11543
2253250	14020,11196,7868,27791,14261,2683
11632250	8689
5034000	10840,3228,10584,12220,14261,7868
200250	27791,8689,14261
2704750	13592,3228
11493000	22727,8689,7868
9079500	7868
8730250	8689,7868
65500	15018,14020,21078,7868
6515500	8689,21657
832250	27791,1831,11196
2852250	14261,2683
4503500	11936
11142000	7868
6751750	13737,3658,1008
10944750	8689,155,13450,11080
5901250	14261
10521000	14020,8689,7868
5812000	17641,19993,2683
2182750	18758,8689,18808
3977750	8689
9706000	13962,5067,21865,679,28653,23260,6740,6364,12168,9275,2683
4814750	14261,7868
3226500	12394,27791,8689,18741,7868
3588500	14020,27791,7868
282500	14020,2683
725000	2257,7868
10322250	1731,7868
3148500	8689,28561,12795
11169500	14020,6352,21078,15584,14261,7868
4186500	11196
848500	11196,14261,7868
3293750	26523
341000	14020,17958,679,26722,2257,8689,14261,7868
267250	11196
6654750	16110,14261,7868
5957500	8689
4475750	14020,679,2227,4949,19113,11612,15584,8689,14261,3228
7190750	27791
3524750	4808,26871,17920
12231250	26973,28149,12220,6246,14261
11535500	11679,11196
9842500	11176,19048,7868,11605,7380,8689,2683
3009000	19014,21657,5627,14261,12327,8689,8724,7868
2331750	28370,24886,3228,18990,21975,19539,27179,2669,4709,13390,28985,28653,21092,23984,8625,8689,7179,1752,7868
4907500	14020,11196
4454500	15138,28653,15019,8689,21071,25830
2251750	27791,7868
382250	8689,14261,7868
5952250	14020
239250	3068,7868
10696000	21110
5199750	679
3952000	4648,6571,11196,21844,2128,13998,26699,617,12220,25372,25669
2756000	2198,21092
11496750	7868
8617500	28270,14020
7600250	11176,12758,4949,11052,7868,3228
154750	8943,11196
232000	14020,21865,7868
7568750	4329,12285,17087
528250	14020,155,2963,8693,11196
10069500	14261,7868
1189000	15019,11679
4378500	27791,8689
5754500	14020,11196,3228,7868
7810250	27791,6880
7513250	29203,16463,25372,4078
3520000	23409,14020,8689,6498,28065,27791,7868
4852000	14261,7868
9839750	2683,8689,7868
8622000	15935
8353250	27205,14020
8123500	3390,1591,14261
5139250	14261
8910750	14020,3590,24503,7868
299750	11080,14261,7868
1969000	14020
5011500	23779,7059,20180,11196,21847,22489,29203,16463,27791
12275500	14020
4304250	14261,7868
1531250	14020,7868
2103250	8689,6290,11196
5279750	2368,8689,14261,11196
11947000	2683,14020,28967,14261,7868
9069000	11196,8689,14261,3627,7868
2797750	8689,11790
6266000	8689
7450000	27791,8689,14261,7868
2626250	7868
11225500	2655,23342
4370750	1666,27791,7868
8523250	8689,15934
847750	18024,11080
9244000	16836,8689,9486,7868
8102000	2683
1792000	29203,20154,20979,7868
6412750	15019,14020
9463750	27791,14261,3677,11196
9076750	17748,2826,5712
11352000	14020,8689,14261,7868
1782250	155
9979000	14020,8689,7868
1074500	14261,7868
5320000	11196,27791,2683,8689,7868
11874000	18167,14020,13844,1282,11679,24087,13354,12220,4220
7218000	14020,26619,1731,22556,3228,22317,12220,11679,27791,14261,7868
11579750	14020,8410,14261,11196
10790500	22889,22126
3089500	14020,1917
5248750	155,3228,15086,27035,28924,18575,20668,15019
5608250	7868
2768250	23421
7921500	14020
3344750	14020,27791,28524
11601500	14020
6150750	17429,15831,2655,15584
9802000	24015,16540,7868
11321750	14020,20206,3228,29547,13745,21672,13888,10879,12358,17060,24907,27060,5661,7868,14261,1000
9973000	25260,23475,18227,5429
861250	21110
5910250	11196
6897000	14020,11196,8689,14261,7868
3981750	14020,11196,18024,21565,5053,27791,2683
854250	7868
8702500	8257,27791,29547,11196,19381,15138,16540,14261,7868
2874500	14020,14261,7868
4994000	14020
10566000	27791,7868,23284,13554
7797000	11196
5336750	14020,14261,7868
1118250	3068
3282250	8689,7868
981000	14020,11176,11196,28270,8689,14261,7868
4336750	16463
10064500	2683
2168250	8689,7868
6998500	8689,14261,7868
11535250	2257,14020
1525000	2257,7868,11080,11196
4844000	14020,4949,14261,7868
1492500	8689,679,11679,3627,18024,16540,14261,7868
3035250	7096,14020,993,11196,7868,12168,11080,22400,2683
11362000	7868
11957000	14020,23907,21995,8689,14261,7868
10972250	16396
10628500	11263,27791,21092
11391250	28924
2088000	14261,7868
7687500	5267,8689,20803,14603,7868
5024500	11196,8689,7105,3627,7868
2200750	9315,14020
7854500	14020,4949,14261
317500	22029,7868
1446250	14020,4078,11196,7868,20297,8689,2683
4063000	11196
9782000	14020
5491500	12285,239,20751,20803,14261,7868
4782250	10778,27791,679
4850000	14020,12512,11196
10598500	18575,12220
620500	27791,8689,14261,7868
7306250	8689,22359,7868
11137750	27906,6104,11080,6193
4037500	26614,14523
5915250	15138
5082500	14020
9972250	15138
1904750	22484,9138,23928,7071
2808500	27637
10000250	5598
10915250	18075,7868
8845250	14020,11196,4939,12394,29099,8689,7868
10054250	10970,4667,14261,19660
10976250	8689
10773000	2257,11196,3627,7868
11131750	29472,11196,17647,7868
12028500	11679,905,11196
805750	18024,7868
5254500	14020,11196,21672,25488,24929,8689,14261,7868
9807250	2683,7868
3405000	19974,8689,2683
1140750	8689,14261,7868
7103000	23662,14020,11196,11465,26722,15019,12586,7868
3903500	24274,9563,15138,4949,14261
3963750	19014,14020,4949,11176,14261
5693000	14020,21899
11730000	1446,24471
10312750	9620,5185,15934,4949,6672,8689,7868
1909250	6326,504,20516
11701500	17641,14020
10592000	8816,14020,11196,14261,7868
3054250	14020,14261
10264750	14020
1381000	14020,14261
6400000	15672
3719250	3362,4960
5082750	11080,6740,7868
1971500	14020,27791,4949,11000
10653250	8637,18024,18843,20180,7868
7435500	8689,14261
5407750	14261
7361250	27791
38250	11176,10051
2771250	14020,29490,476,27670,255
11307500	22359,20300,11196
9288000	14020,2683
9103250	14020,9563
1247000	14261,7868
3684750	14020
3317500	679,8446,7105,7692,27791,14261,7868
7898750	2683,7868
2870250	14020,11196
7323750	14020,11196
3573750	25260,4452,14020,12394,7868
8324500	14020,3228
799000	27791,8689
5968250	11196
5898500	26722
1793250	14020,2033,679,27625
563500	21840,28347,3658,8313,10778,7868,23284,14261,2683
7016500	14020
5847500	11080,7868
5522250	8689,7868
12234750	4078,29465
5745000	4571,26722,11080
5654000	14020,5896,7868
9121750	21838,2683,15946,7868
8792750	7868
4895250	18024,7868
11590500	14020,7868
11440500	14261,3228
2378500	2367,25372
7269750	19475
4712250	2963
3581250	14020,16540,12512
2232500	14020,11000,4683,11196,11679,7868,14261,679
4967250	8689,7868
11046750	7169
9123500	2683,7868,20846,15138,12168
393250	7868
415500	8689,7868
11434750	18758,10840
5906250	14020,27791,14261
10212500	24081
3216500	3228,7868,14261,2963,28992
1855750	14261,7868
5220750	8689,28438
1206500	7868
1966250	155,11196,11052,26722,16110,29099,6672,2257,8689,14261,2683
1104500	14020,11196,21110,7868,14261,2683
1934750	14020,11196,11080,7868
5187750	7868
1063000	3627
4876750	20536,14020,3228,949,12394,7868
5121750	251,15138
2688750	3774,155,14261,7868
2920750	14261,7868
5226500	11687,8689,7868
7892000	5267,14020,11196,15661,27791,17647,14261
621500	11670,8689,23861,7868,19973,5845,29099,16009,18024,2683
7405250	11330
9436000	504,4731,14020
7568250	8689
5078750	14580,14261
9586500	8689,14261,5799,7868
10768750	14020
6780500	14261
2198750	12394,16550,14020,12220
1911500	8689,3228,11196,25500,27791,14261
6234000	21372,27791,17020,8689,7868
835000	14020,7868
11896000	16564,14020,3228,7868
452750	14020
3723750	14020,1831,21672
10609250	5330,14261
4193750	11196
3211250	3228,14261
1074750	3699,11196,22556,27092,12220,11679,2257,11080,7868
2921750	25272,14020,27791,143,11196,12754,15934,6880,7868,11176
9055750	18024
3014750	14020,11196,3228,18558,7868
8096750	8689,3228,11196,1731,21672,26288,27791,8769,7868
3849750	26699,9549
8100250	7868
8172250	7868
2988000	14020
8060000	14942
9671750	29203,7868
3644250	8637,18024,27791,14261,7868
11564250	9140,1831,14261
12377250	14020,8689,2729,27791,14261,7868
1046250	14020,27791
4376250	19993,8689,14261,7868
7034000	27791
5037000	14020,8689,11080,11196,26722,27791,14261,7868
4770500	14020,2610,12220,27625,20297,2683
6683750	29203,4731,14261,10169,29551
4852500	2683,14261,7868
2138750	11029,7868
3592750	8689,7868
5865750	28177,3228,11196,57,1446,11652,8689,7868
3549000	9111,27791,14261,5184,7868
6272000	2803,12055,6080
5735000	2683,12168,7868
8230750	7868
3625250	21372
4809750	7868
9179500	14020,12220,11196
4184250	14020,11196,4949,241,12220,11983,8689,14261
1240250	12394,8689,14261
5264500	14020,8689,11196,12394,7868,27791,14261,2683
8799750	11196,2683,14261,7868
8049000	17664,21092,2683
1181250	21110,8689,7868
6700250	8719,14020,9549
8666500	15672
3846250	11196
9628250	18024,7868
6848750	21336,8689
4153000	21865
6977000	7868
1985250	11196,2683
309750	4545
8129250	16323,11196,8689,7868
1727500	7868
9592500	27791,2683,13020,7868
8195000	2683,8689,21672,14261,7868
4658500	14020,2683,14261,679,7868
11129250	23214,949,23861,7868,11280,8689,14261,2683
5143250	14020,9563,8689,23549,14482
6849750	14020,25372,2655
9438000	8689
5726500	14020,7868
7060500	3384,23214,21975,5285,12287,22442,504,19005,7868
4447000	7868
10774750	27791,8689,7868,14942
12229000	7868
9512750	3228,25651,4239,19903,14261,7868
9199500	24969,29099,7868
5239500	8689,18353
1459750	14020,2683
7002750	7868
472000	25333,6211,3515
4257000	11196,16913,7868
8435250	27791,11196,14261,18730,7868
9394500	14261,14533
1688750	14020,3145
8314250	16540,14261,27618,11196
10818500	11196,14020,2683,14261,7868
8243500	3390,17060,8689,11196
3096750	20388,8628,11196
8040000	14020,8689,11018,3228,9829,2655,14261,12285,26341,15138,5429,27791,25372,17400,7868
19500	14020,14261,7868
2752000	8689,27906,3032,7105,26728,27791,14261,7868
6694750	14020,20127,3228,18730,8689,1461,14261,7868
4392000	14020
5539250	8689,7868
10119250	27791,10282,14261,7868
9437500	2683
11939000	11080,22317,11196
1953250	14020,18024,3627,26722,2257,14261,2683
10229250	8689,23628
11747250	27487,9620,155,679,18730,13093,4411,14261,9563,28411,8689,251,4960,16624,7868
711500	26722,8689,11052
8757750	24601,23928,26288
861750	28924,27791
1724000	7868
4902250	27791,7868
6412250	15159
10261750	8689,14261
6458500	27791
6904000	8689
4047000	7624,7105,29446,11196
4399750	8689,2683
9720000	8816,21092,1392,7868
8529750	8689,15138,911,14020,7868
9163000	8689,14261,7868
887750	14261
6848000	11196
10619000	2683
2078000	14020,27791,14261,7868
2968250	14273,27791,8689
10234000	9111,10970,14020,27791,14261
6874250	17760,26754,14020,155,12747,14261,647,13483,11080,12168,2683
1724250	14020,3228,11196,16176,27791,7868
2975500	14020,11196,7868,16939,4762,8689,14261,2683
11613500	14261,7868
6807250	27791,8327,11196,14261,7868
12388250	11196
5959000	27791,8689,2683
11121500	20297
1517000	19903
11158000	14020,3228,14261,21930,9563,239,15018,27791,24565,7868
9694750	14020,27791,8689,11849,11080
4059500	14020,11196,14261,29099,7868
10393750	2683,7868
7163250	14020,17060,8689,14261,9567
11949750	2198,6571,29547,13554
1622500	14020,11196,8689,14261,7868
5769750	26614
8528750	27791,11196
7785250	12132,11790,21657,7868
10052000	14020,22126,143
1812000	29077,11196,28410,14020,7868
12142750	14261,2683
8070000	18024,11080
2033500	8689,18075,14261,7868
5780000	24274,17959,7868,14261,19523
6061250	15019,14261,7868
2480750	14020,23284
7269250	27791,8689
3304500	8689,25169,7868
9352750	2683
2148250	14294
4073250	7868
3310750	14020,8689,23774,3627,27791
8033500	14020,7868
5110750	14020,14261,25793
10840750	13672,18024,27791,8689,14020
746000	21865,155,7105
599750	14261,7105,7868
1449250	14261
4921000	27791,8689,14261
4716750	2683
691500	27791,11196,9842,26288,8689,8643,7868
1173500	27791
11494250	8676,11196
6957500	905,15534,8689,12606,7868
984500	27791,2683,8689,7868
5440750	19862,7868
3781500	7868
439000	25415,21400,14020,647,11080,14261,7868
6003750	14020,11080,15584,11196,4750,18843,4949,12285,2033,647,27625,5053,7737,14261,7868
2891500	28370,3627,14580,2257,8689,8027
11894500	14020
5697750	27791
3266750	29099,12220,14261
892500	15019,14020,8689,7868
776750	27791,14261,16939
1767500	8689
6571000	1773,20626,4254,28687,13430,14261
10588000	14020,11196
8160750	22244,11196
11923000	8689,14261
5642000	10840,11176,4949,12512,25424,7868
6247250	10840,21975,19615,2771,16540,14261
8215250	14020,8689,14261
6852750	27906,27791,4949
7116750	24503,11196
10539250	14020,1461
8628250	27791,18024,14261,10879,28481,26288,7868,14153,20979,5848
11552750	23448,27791
2428500	2683
11711250	3719,14020,24942,1392,21338
2807500	29203,11196,7552,12512,27117
11527500	14020,27791
7703750	8719,14020,11196,18075,7868
11984750	28370,20207,15934,18544,25086,21110,3627,7868,26722,21796,6672,2257,8689,14020,14261,2683
6921750	19197,7868
4215750	4571,11196,8689,14261,7868
11683250	7868
5994250	18180
7184500	27791,22359,14261,7868
6900500	21659
1324500	8028,7868
7893250	11080,28992
8017000	23284,15096
3350250	18736,3384,25420,1672
4625750	8689,16540,7868
1620500	15138
11111500	27791
3149000	9817,8689,14261
5012750	14020,11196,13020,27791,14261,7868
4922750	18013,18024,7868
1528500	28370,7059,24929,4750,3627,7248,18466,23013,21092,8689,14261,7868
2557000	7868
5751500	11679,3228
203750	25372
8072250	14020,4078,11196
6523250	14020,11196
3257000	8689,27791,15534,7868
10592750	8689,7868
11283500	12220,2683
10642000	20536,8257,3228,20896,7323,8637,3627,11465,18024,28149,7105,2655,8689,7567,14580,7868
4004500	14261,2683
10309250	18996,27791,14261,6498
8573000	14020,8689,14261,7868
